dump_key	matched_s3_key	checksum_or_etag	source_status	related_resource_id	related_resource_uri
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-oxvzc2.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-oxvzc2.jpg	md5:45f204c63b95a8f9510cdb3d95fcbc98	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-qxtajz.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-qxtajz.jpg	md5:2d25edb43fee6ac97685055214abee44	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-rih8ya.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-rih8ya.jpg	md5:b852d912064b529e8aaa5efba7982e76	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-shcyap.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-shcyap.jpg	md5:502876d29ae54c4e18336b073f2051cf	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-ssdh5o.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-ssdh5o.jpg	md5:986ef684bc95fecc331839e6c7197e41	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-uffco4.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-uffco4.jpg	md5:6408a598dd09fca3e2c104e66882428b	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-vf5gny.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-vf5gny.jpg	md5:6305f34568d2b30a6e9e0f2be8c27bfe	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-wiyh4u.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-wiyh4u.jpg	md5:ddae148f4629849c81665a8d1e84dd33	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-wxyy2c.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-wxyy2c.jpg	md5:ce977bb44f6f175c2e979b16f39c6c9d	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-xhgode.jpg	data/events/6_-_Herstellung_-_Herstellung_von_(UN-)_DISTORTED_SELF-PERCEPTION/preservation_master/folkwang-industrial-design-_un-_verzerrte_selbstwahrnehmung-xhgode.jpg	md5:643938a824b31e7d5099e7361aed8fa0	verified	8b38e491-0a2f-404f-8a79-374533987b3e	http://arkumu.org/data/fuk/entities/ereignis/6
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-3ogioz.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-3ogioz.jpg	md5:034b01eb1a6af4d775edaa88cef952cb	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-9iv3tf.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-9iv3tf.jpg	md5:07b1a05b80a8660bf606edfa32bf23f0	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-anhabx.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-anhabx.jpg	md5:3c56b0bebbf535a4abd68a999ad12ff6	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-feature-image-1.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-feature-image-1.jpg	md5:a65829e04e3fd2dd355af9e339fa42bb	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-fjhblp.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-fjhblp.jpg	md5:cdda8f9d536bcd11d4e8b79a6c11801e	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-jpttcl.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-jpttcl.jpg	md5:d81c9cc451f6dd338b793ea3d80523c7	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-nbqvvu.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-nbqvvu.jpg	md5:cd2c610de199bc4d0adeeba5e08960b4	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-owvoaf.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-owvoaf.jpg	md5:d65b55c094dc2bb6f48e7d6df658c9de	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-te9p6f.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-te9p6f.jpg	md5:0bb3bad8d3e6145bd12215a3c71645f3	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-tyynz8.jpg	data/events/7_-_Herstellung_-_Herstellung_von_Nature_at_home/preservation_master/folkwang-industrial-design-nature_at_home-tyynz8.jpg	md5:5389c4bfd11a2120c82b74110fecf680	verified	b83071c3-2f8f-4539-bbd4-1fb49898b2c8	http://arkumu.org/data/fuk/entities/ereignis/7
data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-4wocod.jpg	data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-4wocod.jpg	md5:ad5b6e393b06bcb9c8d92079af5091a5	verified	d0bba7a2-3c20-499d-900d-fbde109a4309	http://arkumu.org/data/fuk/entities/ereignis/8
data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-4xscqy.jpg	data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-4xscqy.jpg	md5:ca8358de89e5fd2ad9331745dc47c425	verified	d0bba7a2-3c20-499d-900d-fbde109a4309	http://arkumu.org/data/fuk/entities/ereignis/8
data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-feature-image-1.jpg	data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-feature-image-1.jpg	md5:d76882f49efc510df552169d4dbf0680	verified	d0bba7a2-3c20-499d-900d-fbde109a4309	http://arkumu.org/data/fuk/entities/ereignis/8
data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-ln8uvl.jpg	data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-ln8uvl.jpg	md5:10206ca15aaca36aa42d9e9ebf1ad045	verified	d0bba7a2-3c20-499d-900d-fbde109a4309	http://arkumu.org/data/fuk/entities/ereignis/8
data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-px30iw.jpg	data/events/8_-_Herstellung_-_Herstellung_von_ZAKAZ/preservation_master/folkwang-industrial-design-zakaz-px30iw.jpg	md5:cee656288f9650784c30e78cf34bc6b8	verified	d0bba7a2-3c20-499d-900d-fbde109a4309	http://arkumu.org/data/fuk/entities/ereignis/8
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-8zczen.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-8zczen.jpg	md5:0409ffeba27d2e5826c0353a24f3fc46	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-95nzyn.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-95nzyn.jpg	md5:b8fa557c72448bcc41cea1fc93231369	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-9fsv6h.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-9fsv6h.jpg	md5:7788a7ab267383d81c8915e42903a5b1	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-e7cdm0.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-e7cdm0.jpg	md5:3720c22e2143d67f4f33c55e14ca1327	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-feature-image.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-feature-image.jpg	md5:24ed48ce00de744267100930d551664c	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-g5mivr.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-g5mivr.jpg	md5:c903a796fae390965f4931a3587045e7	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-hkgaae.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-hkgaae.jpg	md5:cd08bf8c097ef187fdf2e60e0a89f3ad	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-ie20gg.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-ie20gg.jpg	md5:2256bd0ddee148d4efd96e8bbad32362	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-jf2tyt.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-jf2tyt.jpg	md5:a5fb29c007d8afa29b92fa63ac808dfb	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-kekayw.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-kekayw.jpg	md5:342cf14de577f64c01637fe77b34eec6	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-sljqlf.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-sljqlf.jpg	md5:63787fec12915f85a63386215914b6f8	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-tau3bf.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-tau3bf.jpg	md5:829c598235a8b6d32996628095b86324	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-ytjvid.jpg	data/events/9_-_Herstellung_-_Herstellung_von_„Please_do_not_leave_your_luggage_unattended“/preservation_master/folkwang-industrial-design-_please_do_not_leave_your_luggage_unattended-ytjvid.jpg	md5:e33f50ddfe3090dd47b6839df320a518	verified	78c01c81-1350-4d96-b7f6-e3ef0651756a	http://arkumu.org/data/fuk/entities/ereignis/9
metadata/AkteurIn.csv	metadata/AkteurIn.csv	md5:a2fd6b5f782ce174b54259088b5a860a	verified		
metadata/AkteurIn_AkteurIn_Kreuztabelle.csv	metadata/AkteurIn_AkteurIn_Kreuztabelle.csv	md5:31fa9ddb1687c4ac539b8faf6b0ff869	verified		
metadata/AkteurIn_Ereignis_Kreuztabelle.csv	metadata/AkteurIn_Ereignis_Kreuztabelle.csv	md5:3c7ed7bd134cc94bc69fbfcb19015e22	verified		
metadata/Alternativer_Titel.csv	metadata/Alternativer_Titel.csv	md5:971dc0143792204b3dbc9ad4625a9516	verified		
metadata/Beschreibung.csv	metadata/Beschreibung.csv	md5:65554239507a8652c93cde61078e14df	verified		
metadata/Bestehender_Lizenzvertrag.csv	metadata/Bestehender_Lizenzvertrag.csv	md5:56d92f735b70ad76e78b33a2bdb2ee1b	verified		
metadata/Digitales-Objekt-Lizenz.csv	metadata/Digitales-Objekt-Lizenz.csv	md5:c8aa48dec8f9652b045cdfd4a38e6973	verified		
metadata/Digitales_Objekt.csv	metadata/Digitales_Objekt.csv	md5:5b2f34509d61d5e253a7f855a6be8b76	verified		
metadata/Einliefernde_Hochschule.csv	metadata/Einliefernde_Hochschule.csv	md5:da23bba74c56c915021f01e748bb350f	verified		
metadata/Equipment_und_Software.csv	metadata/Equipment_und_Software.csv	md5:9f8289c56e1fcad99b4041035cbbe20e	verified		
metadata/Equipmentart.csv	metadata/Equipmentart.csv	md5:310dafbbea981d1da73fa0b108133adf	verified		
metadata/Ereignis.csv	metadata/Ereignis.csv	md5:594c1f1285ee443109368b606a035639	verified		
metadata/Ereignis_Ereignis_Kreuztabelle.csv	metadata/Ereignis_Ereignis_Kreuztabelle.csv	md5:33f63847ccaa6a0f8d881edf3a5c5c59	verified		
metadata/Ereignisbeschreibung.csv	metadata/Ereignisbeschreibung.csv	md5:356d0618ce411d02effcc460ac1aa4b7	verified		
metadata/Ereignistyp.csv	metadata/Ereignistyp.csv	md5:c589be01765f74d2978da1cb15743730	verified		
metadata/Informationsträger.csv	metadata/Informationsträger.csv	md5:8f092dd507a9aa5c65b43abac6deb36e	verified		
metadata/Informationsträger_Kreuztabelle.csv	metadata/Informationsträger_Kreuztabelle.csv	md5:0ba8082cea20d40b3d93fdfb0213f1ae	verified		
metadata/Informationsträgereigenschaft.csv	metadata/Informationsträgereigenschaft.csv	md5:22619dd38baf4cc6d1e218daaa20b94a	verified		
metadata/Informationsträgertyp.csv	metadata/Informationsträgertyp.csv	md5:c7d6f09426fbb98cdebb168964b0e006	verified		
metadata/Materialschlagwort.csv	metadata/Materialschlagwort.csv	md5:d8e2904ac90b982c4758d949bd99c405	verified		
metadata/Nummernart.csv	metadata/Nummernart.csv	md5:95fa3b012f457142a053c79e8d07c10e	verified		
metadata/Organisationseinheit.csv	metadata/Organisationseinheit.csv	md5:e4206aa8fa37209d776af8cb65301862	verified		
metadata/Ort.csv	metadata/Ort.csv	md5:162af20e606b04f40e313fd4c83650e4	verified		
metadata/Physisches_Objekt.csv	metadata/Physisches_Objekt.csv	md5:bc309dc967263e0ffc6fb8d54c7e9d08	verified		
metadata/ProduktID_Kreuztabelle.csv	metadata/ProduktID_Kreuztabelle.csv	md5:67d07922b1ff71cd4fb62faa91351ae4	verified		
metadata/Projekt.csv	metadata/Projekt.csv	md5:d812acd562a8da17c122a0c203b32098	verified		
metadata/Projekt_Projekt_Kreuztabelle.csv	metadata/Projekt_Projekt_Kreuztabelle.csv	md5:dfb2d2f7503ad4b50674ee36ea58889e	verified		
metadata/Projektart.csv	metadata/Projektart.csv	md5:d0f31975ed592974fb85e75371c8d65c	verified		
metadata/Projekteigenschaft.csv	metadata/Projekteigenschaft.csv	md5:f9f6a82f1443bee733e4d125a0bd721e	verified		
metadata/Projekteigenschaft_Kreuztabelle.csv	metadata/Projekteigenschaft_Kreuztabelle.csv	md5:0c7f3835049385b8f74da28008d14515	verified		
metadata/Projektkategorie.csv	metadata/Projektkategorie.csv	md5:48891b579eec3d2473adce72766f8302	verified		
metadata/Rolle.csv	metadata/Rolle.csv	md5:51bf3e087a7be23fb4012f8fe25aaccc	verified		
metadata/Sammlung.csv	metadata/Sammlung.csv	md5:289e7b6842b26bd433eec9a329770145	verified		
metadata/Schlagwort.csv	metadata/Schlagwort.csv	md5:e25c77d4cfbc9d49c3ef2be19a2f2d35	verified		
metadata/Sprache.csv	metadata/Sprache.csv	md5:4196a1e36f695056e3f5561baadbaafb	verified		
